ID,Latitude,Longitude,DateGMT,TimeGMT
2691,-45.09733,-65.10228,08/12/1998,17:42:35
2691,-45.10029,-65.04966,08/12/1998,18:42:35
2691,-45.10324,-64.99704,08/12/1998,19:42:35
2691,-45.10029,-64.93426,08/12/1998,20:42:35
2691,-45.0163,-64.73229,08/12/1998,21:42:35
2691,-44.934,-64.52764,08/12/1998,22:42:35
2691,-45.05424,-64.00158,08/12/1998,23:42:35
2691,-45.11769,-63.62826,09/12/1998,00:42:35
2691,-45.07331,-63.54494,09/12/1998,01:42:35
2691,-45.02892,-63.46163,09/12/1998,02:42:35
2691,-44.98454,-63.37831,09/12/1998,03:42:35
2691,-44.94016,-63.295,09/12/1998,04:42:35
2691,-44.89577,-63.21168,09/12/1998,05:42:35
2691,-44.85139,-63.12837,09/12/1998,06:42:35
2691,-45.33391,-63.17003,09/12/1998,07:42:35
2691,-45.87689,-63.15037,09/12/1998,08:42:35
2691,-46.46546,-62.93688,09/12/1998,09:42:35
2691,-46.88393,-62.75675,09/12/1998,10:42:35
2691,-47.18565,-62.59951,09/12/1998,11:42:35
2691,-47.48737,-62.44226,09/12/1998,12:42:35
2691,-47.78909,-62.28502,09/12/1998,13:42:35
2691,-48.09081,-62.12778,09/12/1998,14:42:35
2691,-48.39253,-61.97054,09/12/1998,15:42:35
2691,-48.69426,-61.81329,09/12/1998,16:42:35
2691,-48.99598,-61.65605,09/12/1998,17:42:35
2691,-49.2977,-61.49881,09/12/1998,18:42:35
2691,-49.69717,-61.45443,09/12/1998,19:42:35
2691,-50.09399,-61.39417,09/12/1998,20:42:35
2691,-50.44494,-61.16512,09/12/1998,21:42:35
2691,-50.70609,-60.8692,09/12/1998,22:42:35
2691,-50.89108,-60.51658,09/12/1998,23:42:35
2691,-50.98495,-60.35469,10/12/1998,00:42:35
2691,-51.03933,-60.27541,10/12/1998,01:42:35
2691,-51.09372,-60.19614,10/12/1998,02:42:35
2691,-51.1481,-60.11686,10/12/1998,03:42:35
2691,-51.20249,-60.03758,10/12/1998,04:42:35
2691,-51.25687,-59.95831,10/12/1998,05:42:35
2691,-51.31126,-59.87903,10/12/1998,06:42:35
2691,-51.36564,-59.79976,10/12/1998,07:42:35
2691,-51.36691,-60.03557,10/12/1998,08:42:35
2691,-51.34111,-60.43192,10/12/1998,09:42:35
2691,-51.33245,-60.4092,10/12/1998,10:42:35
2691,-51.32456,-60.36761,10/12/1998,11:42:35
2691,-51.31667,-60.32601,10/12/1998,12:42:35
2691,-51.30878,-60.28442,10/12/1998,13:42:35
2691,-51.30089,-60.24283,10/12/1998,14:42:35
2691,-51.293,-60.20123,10/12/1998,15:42:35
2691,-51.28511,-60.15964,10/12/1998,16:42:35
2691,-51.27722,-60.11805,10/12/1998,17:42:35
2692,-51.27,-60.08,11/12/1998,14:29:00
2692,-51.07248,-60.04355,11/12/1998,15:29:00
2692,-50.87496,-60.00711,11/12/1998,16:29:00
2692,-50.67743,-59.97066,11/12/1998,17:29:00
2692,-50.46959,-59.92152,11/12/1998,18:29:00
2692,-50.13702,-59.71885,11/12/1998,19:29:00
2692,-49.9171,-59.652,11/12/1998,20:29:00
2692,-49.85689,-59.77771,11/12/1998,21:29:00
2692,-49.70995,-59.72191,11/12/1998,22:29:00
2692,-49.55418,-59.66648,11/12/1998,23:29:00
2692,-49.4003,-59.67711,12/12/1998,00:29:00
2692,-49.37393,-59.66669,12/12/1998,01:29:00
2692,-49.42112,-59.64414,12/12/1998,02:29:00
2692,-49.46831,-59.62158,12/12/1998,03:29:00
2692,-49.48917,-59.54934,12/12/1998,04:29:00
2692,-49.43699,-59.33932,12/12/1998,05:29:00
2692,-49.3848,-59.1293,12/12/1998,06:29:00
2692,-49.26158,-59.0003,12/12/1998,07:29:00
2692,-48.76691,-59.29487,12/12/1998,08:29:00
2692,-48.38571,-59.55923,12/12/1998,09:29:00
2692,-48.13968,-59.78762,12/12/1998,10:29:00
2692,-47.89365,-60.01601,12/12/1998,11:29:00
2692,-47.64761,-60.2444,12/12/1998,12:29:00
2692,-47.40158,-60.47279,12/12/1998,13:29:00
2692,-47.15554,-60.70118,12/12/1998,14:29:00
2692,-46.90951,-60.92957,12/12/1998,15:29:00
2692,-46.66347,-61.15796,12/12/1998,16:29:00
2692,-46.41744,-61.38635,12/12/1998,17:29:00
2692,-46.1725,-61.44047,12/12/1998,18:29:00
2692,-45.92979,-61.14339,12/12/1998,19:29:00
2692,-45.68707,-60.8463,12/12/1998,20:29:00
2692,-45.45398,-60.61669,12/12/1998,21:29:00
2692,-45.2511,-60.59884,12/12/1998,22:29:00
2692,-45.15969,-60.61323,12/12/1998,23:29:00
2692,-45.15556,-60.65287,13/12/1998,00:29:00
2692,-45.15143,-60.69251,13/12/1998,01:29:00
2692,-45.14731,-60.73216,13/12/1998,02:29:00
2692,-45.14318,-60.7718,13/12/1998,03:29:00
2692,-45.13905,-60.81144,13/12/1998,04:29:00
2692,-45.13493,-60.85108,13/12/1998,05:29:00
2692,-45.14041,-60.83023,13/12/1998,06:29:00
2692,-45.15468,-60.81692,13/12/1998,07:29:00
2692,-45.23508,-61.08099,13/12/1998,08:29:00
2692,-45.24292,-61.13101,13/12/1998,09:29:00
2692,-45.25529,-61.12378,13/12/1998,10:29:00
2692,-45.34964,-61.08356,13/12/1998,11:29:00
2692,-45.44399,-61.04335,13/12/1998,12:29:00
2692,-45.53835,-61.00313,13/12/1998,13:29:00
