ID,date_gmt,time_gmt,Longitude,Latitude,lon_colony,lat_colony,DateTime
69307,2014-01-09,10:31:43,-5.72719,-16.00724,-5.73,-16.01,2014-01-09T10:31:43Z
69307,2014-01-08,08:09:03,-5.78316,-15.98203,-5.73,-16.01,2014-01-08T08:09:03Z
69307,2014-01-06,19:59:20,-5.72706,-16.00726,-5.73,-16.01,2014-01-06T19:59:20Z
69307,2014-01-08,23:54:44,-5.72709,-16.00728,-5.73,-16.01,2014-01-08T23:54:44Z
69307,2014-01-09,22:51:31,-5.7271,-16.00728,-5.73,-16.01,2014-01-09T22:51:31Z
69307,2014-01-07,16:33:08,-5.82616,-15.90193,-5.73,-16.01,2014-01-07T16:33:08Z
69307,2014-01-07,06:34:00,-5.72706,-16.00726,-5.73,-16.01,2014-01-07T06:34:00Z
69307,2014-01-09,03:38:29,-5.72706,-16.00718,-5.73,-16.01,2014-01-09T03:38:29Z
69307,2014-01-10,00:54:27,-5.72706,-16.00725,-5.73,-16.01,2014-01-10T00:54:27Z
69307,2014-01-07,18:01:56,-5.80858,-15.98322,-5.73,-16.01,2014-01-07T18:01:56Z
69307,2014-01-06,19:20:12,-5.72706,-16.0072,-5.73,-16.01,2014-01-06T19:20:12Z
69307,2014-01-06,23:07:46,-5.72707,-16.00724,-5.73,-16.01,2014-01-06T23:07:46Z
69307,2014-01-08,09:51:36,-5.72717,-16.00727,-5.73,-16.01,2014-01-08T09:51:36Z
69307,2014-01-06,17:46:16,-5.64337,-15.97473,-5.73,-16.01,2014-01-06T17:46:16Z
69308,2014-01-06,16:22:40,-5.72902,-16.00776,-5.73,-16.01,2014-01-06T16:22:40Z
69308,2014-01-07,11:11:08,-5.72903,-16.00766,-5.73,-16.01,2014-01-07T11:11:08Z
69308,2014-01-08,11:01:20,-5.72901,-16.00794,-5.73,-16.01,2014-01-08T11:01:20Z
69308,2014-01-10,04:39:40,-5.72908,-16.00783,-5.73,-16.01,2014-01-10T04:39:40Z
69308,2014-01-06,13:54:34,-5.72889,-16.00766,-5.73,-16.01,2014-01-06T13:54:34Z
69308,2014-01-09,03:27:24,-5.72903,-16.00764,-5.73,-16.01,2014-01-09T03:27:24Z
69308,2014-01-09,06:30:19,-5.72907,-16.0077,-5.73,-16.01,2014-01-09T06:30:19Z
69308,2014-01-10,01:53:35,-5.72901,-16.00762,-5.73,-16.01,2014-01-10T01:53:35Z
69308,2014-01-06,13:36:53,-5.72918,-16.00765,-5.73,-16.01,2014-01-06T13:36:53Z
69308,2014-01-08,08:56:27,-5.72912,-16.00768,-5.73,-16.01,2014-01-08T08:56:27Z
69308,2014-01-08,13:40:25,-5.72886,-16.0077,-5.73,-16.01,2014-01-08T13:40:25Z
69308,2014-01-09,06:32:03,-5.72903,-16.00773,-5.73,-16.01,2014-01-09T06:32:03Z
69308,2014-01-09,15:20:12,-5.60389,-15.9367,-5.73,-16.01,2014-01-09T15:20:12Z
69308,2014-01-06,23:44:22,-5.72906,-16.00769,-5.73,-16.01,2014-01-06T23:44:22Z
69308,2014-01-09,03:07:48,-5.7291,-16.00763,-5.73,-16.01,2014-01-09T03:07:48Z
69308,2014-01-09,05:28:58,-5.729,-16.00776,-5.73,-16.01,2014-01-09T05:28:58Z
69308,2014-01-10,02:18:28,-5.72915,-16.00771,-5.73,-16.01,2014-01-10T02:18:28Z
69308,2014-01-07,05:12:44,-5.72913,-16.00766,-5.73,-16.01,2014-01-07T05:12:44Z
69308,2014-01-08,10:13:53,-5.72912,-16.00773,-5.73,-16.01,2014-01-08T10:13:53Z
69308,2014-01-09,11:09:03,-5.72903,-16.00777,-5.73,-16.01,2014-01-09T11:09:03Z
69308,2014-01-09,19:49:20,-5.7299,-16.00775,-5.73,-16.01,2014-01-09T19:49:20Z
69308,2014-01-06,22:05:12,-5.72907,-16.00777,-5.73,-16.01,2014-01-06T22:05:12Z
69308,2014-01-08,08:16:46,-5.72925,-16.00752,-5.73,-16.01,2014-01-08T08:16:46Z
69308,2014-01-08,15:05:52,-5.72897,-16.00773,-5.73,-16.01,2014-01-08T15:05:52Z
69308,2014-01-09,08:25:00,-5.72902,-16.00789,-5.73,-16.01,2014-01-09T08:25:00Z
69308,2014-01-09,14:01:48,-5.55568,-15.93172,-5.73,-16.01,2014-01-09T14:01:48Z
69308,2014-01-06,15:27:35,-5.72895,-16.0077,-5.73,-16.01,2014-01-06T15:27:35Z
69308,2014-01-07,00:37:49,-5.72901,-16.00772,-5.73,-16.01,2014-01-07T00:37:49Z
69308,2014-01-08,22:38:14,-5.72934,-16.0076,-5.73,-16.01,2014-01-08T22:38:14Z
69308,2014-01-09,17:44:28,-5.729,-16.00773,-5.73,-16.01,2014-01-09T17:44:28Z
69308,2014-01-10,06:21:56,-5.77061,-16.00473,-5.73,-16.01,2014-01-10T06:21:56Z
69308,2014-01-08,00:42:49,-5.72908,-16.00768,-5.73,-16.01,2014-01-08T00:42:49Z
69308,2014-01-07,07:20:09,-5.72905,-16.00762,-5.73,-16.01,2014-01-07T07:20:09Z
69308,2014-01-09,16:58:20,-5.72904,-16.00768,-5.73,-16.01,2014-01-09T16:58:20Z
69308,2014-01-07,04:41:59,-5.72902,-16.00779,-5.73,-16.01,2014-01-07T04:41:59Z
69308,2014-01-07,00:59:22,-5.72888,-16.00764,-5.73,-16.01,2014-01-07T00:59:22Z
69308,2014-01-07,15:13:48,-5.72908,-16.00767,-5.73,-16.01,2014-01-07T15:13:48Z
69308,2014-01-09,22:45:14,-5.72907,-16.00783,-5.73,-16.01,2014-01-09T22:45:14Z
69308,2014-01-08,07:42:17,-5.72351,-15.89291,-5.73,-16.01,2014-01-08T07:42:17Z
69308,2014-01-08,02:28:50,-5.72905,-16.00768,-5.73,-16.01,2014-01-08T02:28:50Z
69308,2014-01-07,07:50:17,-5.72803,-16.00658,-5.73,-16.01,2014-01-07T07:50:17Z
69308,2014-01-09,03:55:15,-5.72899,-16.00771,-5.73,-16.01,2014-01-09T03:55:15Z
69308,2014-01-10,03:57:22,-5.72884,-16.0074,-5.73,-16.01,2014-01-10T03:57:22Z
69308,2014-01-08,02:56:36,-5.72908,-16.00765,-5.73,-16.01,2014-01-08T02:56:36Z
69308,2014-01-07,11:22:54,-5.72906,-16.0078,-5.73,-16.01,2014-01-07T11:22:54Z
69308,2014-01-07,19:33:14,-5.72907,-16.00772,-5.73,-16.01,2014-01-07T19:33:14Z
69308,2014-01-09,23:52:15,-5.72907,-16.00772,-5.73,-16.01,2014-01-09T23:52:15Z
69308,2014-01-06,21:24:24,-5.72903,-16.00774,-5.73,-16.01,2014-01-06T21:24:24Z
69308,2014-01-07,07:26:53,-5.72916,-16.00736,-5.73,-16.01,2014-01-07T07:26:53Z
69308,2014-01-07,15:54:37,-5.72919,-16.00769,-5.73,-16.01,2014-01-07T15:54:37Z
69308,2014-01-06,20:59:59,-5.7291,-16.00769,-5.73,-16.01,2014-01-06T20:59:59Z
69308,2014-01-08,09:07:08,-5.72901,-16.00768,-5.73,-16.01,2014-01-08T09:07:08Z
69308,2014-01-08,23:33:35,-5.7288,-16.00776,-5.73,-16.01,2014-01-08T23:33:35Z
69308,2014-01-09,16:12:12,-5.72909,-16.00767,-5.73,-16.01,2014-01-09T16:12:12Z
69308,2014-01-09,14:13:46,-5.49467,-15.89837,-5.73,-16.01,2014-01-09T14:13:46Z
69308,2014-01-08,00:10:57,-5.72916,-16.0077,-5.73,-16.01,2014-01-08T00:10:57Z
69308,2014-01-08,15:18:40,-5.72861,-16.00782,-5.73,-16.01,2014-01-08T15:18:40Z
69308,2014-01-09,15:35:26,-5.72918,-16.00767,-5.73,-16.01,2014-01-09T15:35:26Z
69308,2014-01-09,14:06:56,-5.52567,-15.91227,-5.73,-16.01,2014-01-09T14:06:56Z
69308,2014-01-07,22:01:51,-5.72909,-16.00781,-5.73,-16.01,2014-01-07T22:01:51Z
69308,2014-01-09,03:33:54,-5.72902,-16.00772,-5.73,-16.01,2014-01-09T03:33:54Z
69308,2014-01-09,03:51:54,-5.72901,-16.00771,-5.73,-16.01,2014-01-09T03:51:54Z
69308,2014-01-09,09:21:24,-5.72912,-16.00773,-5.73,-16.01,2014-01-09T09:21:24Z
69308,2014-01-06,20:54:58,-5.72898,-16.00775,-5.73,-16.01,2014-01-06T20:54:58Z
69308,2014-01-08,08:32:57,-5.72911,-16.00779,-5.73,-16.01,2014-01-08T08:32:57Z
69308,2014-01-09,11:12:23,-5.72913,-16.00772,-5.73,-16.01,2014-01-09T11:12:23Z
69308,2014-01-09,22:48:30,-5.72899,-16.00788,-5.73,-16.01,2014-01-09T22:48:30Z
69309,2014-01-06,17:29:49,-5.69309,-16.00393,-5.73,-16.01,2014-01-06T17:29:49Z
69309,2014-01-07,21:32:08,-5.72713,-16.0073,-5.73,-16.01,2014-01-07T21:32:08Z
69309,2014-01-08,15:48:40,-5.72728,-16.00722,-5.73,-16.01,2014-01-08T15:48:40Z
69309,2014-01-10,01:24:38,-5.72711,-16.00728,-5.73,-16.01,2014-01-10T01:24:38Z
69309,2014-01-06,23:38:17,-5.7272,-16.00726,-5.73,-16.01,2014-01-06T23:38:17Z
69309,2014-01-08,02:43:34,-5.72716,-16.00722,-5.73,-16.01,2014-01-08T02:43:34Z
69309,2014-01-09,21:17:57,-5.72723,-16.00734,-5.73,-16.01,2014-01-09T21:17:57Z
69309,2014-01-10,00:32:24,-5.72708,-16.00727,-5.73,-16.01,2014-01-10T00:32:24Z
69309,2014-01-10,08:01:32,-5.76315,-16.01365,-5.73,-16.01,2014-01-10T08:01:32Z
69309,2014-01-07,11:34:41,-5.72703,-16.00737,-5.73,-16.01,2014-01-07T11:34:41Z
69309,2014-01-08,21:32:48,-5.72712,-16.00726,-5.73,-16.01,2014-01-08T21:32:48Z
69309,2014-01-08,20:52:39,-5.72717,-16.00726,-5.73,-16.01,2014-01-08T20:52:39Z
69309,2014-01-09,18:20:33,-5.71273,-15.87898,-5.73,-16.01,2014-01-09T18:20:33Z
69309,2014-01-07,10:45:02,-5.7271,-16.0072,-5.73,-16.01,2014-01-07T10:45:02Z
69309,2014-01-08,10:19:44,-5.72716,-16.00726,-5.73,-16.01,2014-01-08T10:19:44Z
69309,2014-01-09,08:20:16,-5.72705,-16.00721,-5.73,-16.01,2014-01-09T08:20:16Z
69309,2014-01-06,17:44:14,-5.61087,-15.90199,-5.73,-16.01,2014-01-06T17:44:14Z
69309,2014-01-07,01:29:00,-5.72704,-16.00727,-5.73,-16.01,2014-01-07T01:29:00Z
69309,2014-01-08,16:07:54,-5.72703,-16.00723,-5.73,-16.01,2014-01-08T16:07:54Z
69309,2014-01-08,21:29:27,-5.72708,-16.00729,-5.73,-16.01,2014-01-08T21:29:27Z
69309,2014-01-09,19:35:18,-5.72708,-16.00722,-5.73,-16.01,2014-01-09T19:35:18Z
69309,2014-01-10,05:56:59,-5.70412,-15.88276,-5.73,-16.01,2014-01-10T05:56:59Z
69309,2014-01-07,08:58:30,-5.72758,-16.00728,-5.73,-16.01,2014-01-07T08:58:30Z
69309,2014-01-08,13:28:57,-5.72698,-16.00723,-5.73,-16.01,2014-01-08T13:28:57Z
69309,2014-01-10,05:19:50,-5.72713,-16.00724,-5.73,-16.01,2014-01-10T05:19:50Z
69309,2014-01-08,17:04:53,-5.72106,-15.89988,-5.73,-16.01,2014-01-08T17:04:53Z
69309,2014-01-07,19:00:17,-5.72712,-16.00724,-5.73,-16.01,2014-01-07T19:00:17Z
69309,2014-01-08,09:09:56,-5.72707,-16.00726,-5.73,-16.01,2014-01-08T09:09:56Z
69309,2014-01-08,20:02:20,-5.7271,-16.0073,-5.73,-16.01,2014-01-08T20:02:20Z
69309,2014-01-08,16:51:20,-5.71204,-15.9016,-5.73,-16.01,2014-01-08T16:51:20Z
69309,2014-01-06,23:41:46,-5.72714,-16.00733,-5.73,-16.01,2014-01-06T23:41:46Z
69309,2014-01-07,21:48:47,-5.72712,-16.0073,-5.73,-16.01,2014-01-07T21:48:47Z
69309,2014-01-08,21:16:03,-5.72718,-16.00728,-5.73,-16.01,2014-01-08T21:16:03Z
69309,2014-01-09,10:36:24,-5.72713,-16.00726,-5.73,-16.01,2014-01-09T10:36:24Z
69309,2014-01-07,07:14:53,-5.71684,-15.86286,-5.73,-16.01,2014-01-07T07:14:53Z
69309,2014-01-06,22:11:04,-5.72714,-16.00735,-5.73,-16.01,2014-01-06T22:11:04Z
69309,2014-01-08,04:53:38,-5.72693,-16.00732,-5.73,-16.01,2014-01-08T04:53:38Z
69309,2014-01-09,03:48:36,-5.72705,-16.00727,-5.73,-16.01,2014-01-09T03:48:36Z
69309,2014-01-10,02:19:51,-5.72712,-16.00724,-5.73,-16.01,2014-01-10T02:19:51Z
69309,2014-01-06,16:12:29,-5.72708,-16.00731,-5.73,-16.01,2014-01-06T16:12:29Z
69309,2014-01-08,05:23:49,-5.72702,-16.0073,-5.73,-16.01,2014-01-08T05:23:49Z
69309,2014-01-09,04:20:23,-5.72706,-16.00726,-5.73,-16.01,2014-01-09T04:20:23Z
69309,2014-01-07,07:45:57,-5.71552,-15.86336,-5.73,-16.01,2014-01-07T07:45:57Z
69309,2014-01-06,22:12:47,-5.72713,-16.00728,-5.73,-16.01,2014-01-06T22:12:47Z
69309,2014-01-08,06:25:46,-5.72706,-16.00727,-5.73,-16.01,2014-01-08T06:25:46Z
69309,2014-01-08,11:56:27,-5.727,-16.00723,-5.73,-16.01,2014-01-08T11:56:27Z
69309,2014-01-10,03:44:16,-5.72712,-16.00724,-5.73,-16.01,2014-01-10T03:44:16Z
69309,2014-01-06,23:52:10,-5.72706,-16.00726,-5.73,-16.01,2014-01-06T23:52:10Z
69309,2014-01-08,07:51:55,-5.72679,-16.00713,-5.73,-16.01,2014-01-08T07:51:55Z
69309,2014-01-08,11:31:30,-5.72707,-16.00734,-5.73,-16.01,2014-01-08T11:31:30Z
69309,2014-01-10,10:36:46,-5.73064,-16.0083,-5.73,-16.01,2014-01-10T10:36:46Z
69309,2014-01-06,10:35:27,-5.72716,-16.00726,-5.73,-16.01,2014-01-06T10:35:27Z
69309,2014-01-08,00:51:06,-5.72699,-16.00729,-5.73,-16.01,2014-01-08T00:51:06Z
69309,2014-01-08,11:26:32,-5.72704,-16.00732,-5.73,-16.01,2014-01-08T11:26:32Z
69309,2014-01-10,01:38:23,-5.7271,-16.00725,-5.73,-16.01,2014-01-10T01:38:23Z
69309,2014-01-06,14:20:57,-5.72707,-16.00721,-5.73,-16.01,2014-01-06T14:20:57Z
69309,2014-01-07,23:51:35,-5.72714,-16.00735,-5.73,-16.01,2014-01-07T23:51:35Z
69309,2014-01-08,21:57:46,-5.72707,-16.00728,-5.73,-16.01,2014-01-08T21:57:46Z
69309,2014-01-09,22:57:22,-5.72711,-16.00731,-5.73,-16.01,2014-01-09T22:57:22Z
69309,2014-01-06,14:35:30,-5.72721,-16.00713,-5.73,-16.01,2014-01-06T14:35:30Z
69309,2014-01-08,01:21:46,-5.72708,-16.00725,-5.73,-16.01,2014-01-08T01:21:46Z
69309,2014-01-08,10:43:54,-5.72693,-16.00711,-5.73,-16.01,2014-01-08T10:43:54Z
69309,2014-01-10,09:46:29,-5.72813,-16.00777,-5.73,-16.01,2014-01-10T09:46:29Z
69309,2014-01-06,16:07:01,-5.7271,-16.00729,-5.73,-16.01,2014-01-06T16:07:01Z
69309,2014-01-08,00:52:48,-5.7271,-16.00727,-5.73,-16.01,2014-01-08T00:52:48Z
69309,2014-01-09,21:16:13,-5.72711,-16.00729,-5.73,-16.01,2014-01-09T21:16:13Z
69309,2014-01-10,02:23:15,-5.72803,-16.00662,-5.73,-16.01,2014-01-10T02:23:15Z
69310,2014-01-06,15:05:18,-5.72851,-16.00752,-5.73,-16.01,2014-01-06T15:05:18Z
69310,2014-01-07,20:24:50,-5.7285,-16.00752,-5.73,-16.01,2014-01-07T20:24:50Z
69310,2014-01-09,07:17:06,-5.72849,-16.00751,-5.73,-16.01,2014-01-09T07:17:06Z
69310,2014-01-10,04:33:01,-5.72851,-16.00759,-5.73,-16.01,2014-01-10T04:33:01Z
69310,2014-01-06,20:17:19,-5.72872,-16.0076,-5.73,-16.01,2014-01-06T20:17:19Z
69310,2014-01-07,11:45:36,-5.72849,-16.00753,-5.73,-16.01,2014-01-07T11:45:36Z
69310,2014-01-09,08:58:27,-5.72859,-16.00768,-5.73,-16.01,2014-01-09T08:58:27Z
69310,2014-01-08,16:59:00,-6.19017,-15.83485,-5.73,-16.01,2014-01-08T16:59:00Z
69310,2014-01-07,21:43:28,-5.7284,-16.00746,-5.73,-16.01,2014-01-07T21:43:28Z
69310,2014-01-09,01:08:15,-5.72844,-16.00769,-5.73,-16.01,2014-01-09T01:08:15Z
69310,2014-01-09,09:09:24,-5.72851,-16.00763,-5.73,-16.01,2014-01-09T09:09:24Z
69310,2014-01-10,07:25:48,-5.72852,-16.00754,-5.73,-16.01,2014-01-10T07:25:48Z
69310,2014-01-06,20:12:04,-5.72845,-16.00759,-5.73,-16.01,2014-01-06T20:12:04Z
69310,2014-01-06,22:13:43,-5.72848,-16.0076,-5.73,-16.01,2014-01-06T22:13:43Z
69310,2014-01-09,03:44:14,-5.72844,-16.00748,-5.73,-16.01,2014-01-09T03:44:14Z
69310,2014-01-10,04:43:18,-5.72852,-16.0076,-5.73,-16.01,2014-01-10T04:43:18Z
69310,2014-01-07,21:06:45,-5.72848,-16.00753,-5.73,-16.01,2014-01-07T21:06:45Z
69310,2014-01-08,03:54:34,-5.72852,-16.00755,-5.73,-16.01,2014-01-08T03:54:34Z
69310,2014-01-08,20:53:26,-5.72847,-16.00754,-5.73,-16.01,2014-01-08T20:53:26Z
69310,2014-01-09,23:11:24,-5.72848,-16.00764,-5.73,-16.01,2014-01-09T23:11:24Z
69310,2014-01-07,16:41:38,-6.09097,-15.59317,-5.73,-16.01,2014-01-07T16:41:38Z
69310,2014-01-06,17:10:44,-5.7285,-16.00761,-5.73,-16.01,2014-01-06T17:10:44Z
69310,2014-01-09,13:27:29,-5.72835,-16.00745,-5.73,-16.01,2014-01-09T13:27:29Z
69310,2014-01-09,05:11:16,-5.72853,-16.00762,-5.73,-16.01,2014-01-09T05:11:16Z
69310,2014-01-10,05:51:45,-5.7281,-16.00818,-5.73,-16.01,2014-01-10T05:51:45Z
69310,2014-01-06,19:34:31,-5.72844,-16.00759,-5.73,-16.01,2014-01-06T19:34:31Z
69310,2014-01-06,20:47:06,-5.72853,-16.00759,-5.73,-16.01,2014-01-06T20:47:06Z
69310,2014-01-09,11:13:34,-5.72824,-16.00759,-5.73,-16.01,2014-01-09T11:13:34Z
69310,2014-01-09,23:59:18,-5.72851,-16.00755,-5.73,-16.01,2014-01-09T23:59:18Z
69310,2014-01-07,15:45:56,-5.94479,-15.47409,-5.73,-16.01,2014-01-07T15:45:56Z
69310,2014-01-07,02:53:48,-5.72851,-16.00756,-5.73,-16.01,2014-01-07T02:53:48Z
69310,2014-01-08,04:01:09,-5.72858,-16.00766,-5.73,-16.01,2014-01-08T04:01:09Z
69310,2014-01-09,04:17:20,-5.72851,-16.0075,-5.73,-16.01,2014-01-09T04:17:20Z
69310,2014-01-10,04:20:43,-5.72864,-16.00759,-5.73,-16.01,2014-01-10T04:20:43Z
69310,2014-01-07,09:04:25,-5.72851,-16.00761,-5.73,-16.01,2014-01-07T09:04:25Z
69310,2014-01-07,20:28:22,-5.72852,-16.00753,-5.73,-16.01,2014-01-07T20:28:22Z
69310,2014-01-08,19:14:05,-5.72834,-16.00757,-5.73,-16.01,2014-01-08T19:14:05Z
69310,2014-01-10,02:52:34,-5.72846,-16.00753,-5.73,-16.01,2014-01-10T02:52:34Z
69310,2014-01-06,15:30:26,-5.72846,-16.00756,-5.73,-16.01,2014-01-06T15:30:26Z
69310,2014-01-08,07:17:26,-5.72793,-16.0078,-5.73,-16.01,2014-01-08T07:17:26Z
69310,2014-01-09,09:50:55,-5.72853,-16.0076,-5.73,-16.01,2014-01-09T09:50:55Z
69310,2014-01-10,04:24:32,-5.7285,-16.00762,-5.73,-16.01,2014-01-10T04:24:32Z
69310,2014-01-07,09:37:15,-5.72858,-16.00761,-5.73,-16.01,2014-01-07T09:37:15Z
69310,2014-01-07,19:17:47,-5.72853,-16.00757,-5.73,-16.01,2014-01-07T19:17:47Z
69310,2014-01-08,12:06:23,-5.72842,-16.00757,-5.73,-16.01,2014-01-08T12:06:23Z
69310,2014-01-08,23:49:47,-5.72851,-16.00756,-5.73,-16.01,2014-01-08T23:49:47Z
69310,2014-01-08,16:50:27,-6.24153,-15.82287,-5.73,-16.01,2014-01-08T16:50:27Z
69310,2014-01-06,12:04:05,-5.72844,-16.00749,-5.73,-16.01,2014-01-06T12:04:05Z
69310,2014-01-09,13:35:29,-5.72847,-16.00747,-5.73,-16.01,2014-01-09T13:35:29Z
69310,2014-01-09,06:44:08,-5.72851,-16.00754,-5.73,-16.01,2014-01-09T06:44:08Z
69310,2014-01-10,03:45:02,-5.72854,-16.00756,-5.73,-16.01,2014-01-10T03:45:02Z
69310,2014-01-07,00:09:16,-5.7285,-16.00756,-5.73,-16.01,2014-01-07T00:09:16Z
69310,2014-01-07,11:14:21,-5.72831,-16.00757,-5.73,-16.01,2014-01-07T11:14:21Z
69310,2014-01-08,11:09:08,-5.72842,-16.00768,-5.73,-16.01,2014-01-08T11:09:08Z
69310,2014-01-09,20:00:40,-5.72849,-16.00745,-5.73,-16.01,2014-01-09T20:00:40Z
69310,2014-01-08,17:48:22,-5.89946,-15.89149,-5.73,-16.01,2014-01-08T17:48:22Z
69310,2014-01-07,05:09:56,-5.72845,-16.00756,-5.73,-16.01,2014-01-07T05:09:56Z
69310,2014-01-08,12:20:30,-5.72848,-16.00751,-5.73,-16.01,2014-01-08T12:20:30Z
69310,2014-01-09,18:50:54,-5.72844,-16.00762,-5.73,-16.01,2014-01-09T18:50:54Z
69310,2014-01-07,16:58:41,-6.06432,-15.63205,-5.73,-16.01,2014-01-07T16:58:41Z
69310,2014-01-06,22:31:41,-5.72852,-16.00762,-5.73,-16.01,2014-01-06T22:31:41Z
69310,2014-01-09,10:52:00,-5.72851,-16.00751,-5.73,-16.01,2014-01-09T10:52:00Z
69310,2014-01-09,00:24:59,-5.72841,-16.00766,-5.73,-16.01,2014-01-09T00:24:59Z
69310,2014-01-08,16:11:06,-6.32354,-15.87891,-5.73,-16.01,2014-01-08T16:11:06Z
69310,2014-01-07,05:52:34,-5.72854,-16.00752,-5.73,-16.01,2014-01-07T05:52:34Z
69310,2014-01-08,08:31:39,-5.7285,-16.00755,-5.73,-16.01,2014-01-08T08:31:39Z
69310,2014-01-09,08:39:28,-5.72854,-16.00761,-5.73,-16.01,2014-01-09T08:39:28Z
69310,2014-01-08,14:56:08,-6.04419,-15.92617,-5.73,-16.01,2014-01-08T14:56:08Z
69311,2014-01-07,07:49:46,-5.72806,-16.00784,-5.73,-16.01,2014-01-07T07:49:46Z
69311,2014-01-07,19:22:24,-5.72802,-16.00762,-5.73,-16.01,2014-01-07T19:22:24Z
69311,2014-01-10,01:05:17,-5.72799,-16.00758,-5.73,-16.01,2014-01-10T01:05:17Z
69311,2014-01-09,22:26:53,-5.72802,-16.00764,-5.73,-16.01,2014-01-09T22:26:53Z
69311,2014-01-07,09:12:52,-5.84855,-15.94674,-5.73,-16.01,2014-01-07T09:12:52Z
69311,2014-01-07,08:00:03,-5.72802,-16.00768,-5.73,-16.01,2014-01-07T08:00:03Z
69311,2014-01-09,04:29:48,-5.72803,-16.00756,-5.73,-16.01,2014-01-09T04:29:48Z
69311,2014-01-09,11:44:48,-5.72798,-16.00761,-5.73,-16.01,2014-01-09T11:44:48Z
69311,2014-01-07,15:13:53,-6.02457,-15.6957,-5.73,-16.01,2014-01-07T15:13:53Z
69311,2014-01-07,00:31:35,-5.72804,-16.00758,-5.73,-16.01,2014-01-07T00:31:35Z
69311,2014-01-07,22:43:15,-5.72799,-16.00761,-5.73,-16.01,2014-01-07T22:43:15Z
69311,2014-01-09,14:19:18,-5.728,-16.00754,-5.73,-16.01,2014-01-09T14:19:18Z
69311,2014-01-07,17:11:58,-5.80091,-15.94861,-5.73,-16.01,2014-01-07T17:11:58Z
69311,2014-01-06,20:30:07,-5.72809,-16.00776,-5.73,-16.01,2014-01-06T20:30:07Z
69311,2014-01-08,13:43:10,-5.72819,-16.00743,-5.73,-16.01,2014-01-08T13:43:10Z
69311,2014-01-10,03:29:03,-5.72799,-16.00756,-5.73,-16.01,2014-01-10T03:29:03Z
69311,2014-01-09,15:30:44,-5.72381,-15.76231,-5.73,-16.01,2014-01-09T15:30:44Z
69311,2014-01-06,19:32:37,-5.72797,-16.00759,-5.73,-16.01,2014-01-06T19:32:37Z
69311,2014-01-08,13:51:34,-5.72793,-16.00766,-5.73,-16.01,2014-01-08T13:51:34Z
69311,2014-01-08,08:26:47,-5.7281,-16.00761,-5.73,-16.01,2014-01-08T08:26:47Z
69311,2014-01-09,16:01:33,-5.5873,-15.56999,-5.73,-16.01,2014-01-09T16:01:33Z
69311,2014-01-07,12:55:45,-5.72804,-16.00753,-5.73,-16.01,2014-01-07T12:55:45Z
69311,2014-01-08,04:50:27,-5.72797,-16.00746,-5.73,-16.01,2014-01-08T04:50:27Z
69311,2014-01-09,07:52:48,-5.72801,-16.00756,-5.73,-16.01,2014-01-09T07:52:48Z
69311,2014-01-08,22:40:15,-5.72888,-16.0084,-5.73,-16.01,2014-01-08T22:40:15Z
69311,2014-01-07,14:27:01,-5.78837,-15.93312,-5.73,-16.01,2014-01-07T14:27:01Z
69311,2014-01-07,02:39:50,-5.72798,-16.00752,-5.73,-16.01,2014-01-07T02:39:50Z
69311,2014-01-07,22:56:28,-5.72781,-16.00743,-5.73,-16.01,2014-01-07T22:56:28Z
69311,2014-01-09,11:10:24,-5.72847,-16.00748,-5.73,-16.01,2014-01-09T11:10:24Z
69311,2014-01-09,15:06:23,-5.78196,-15.95265,-5.73,-16.01,2014-01-09T15:06:23Z
69311,2014-01-06,20:48:16,-5.728,-16.00761,-5.73,-16.01,2014-01-06T20:48:16Z
69311,2014-01-07,21:48:16,-5.72797,-16.00758,-5.73,-16.01,2014-01-07T21:48:16Z
69311,2014-01-09,10:12:20,-5.72806,-16.00752,-5.73,-16.01,2014-01-09T10:12:20Z
69311,2014-01-09,15:46:22,-5.6554,-15.64352,-5.73,-16.01,2014-01-09T15:46:22Z
69311,2014-01-06,21:20:06,-5.72802,-16.00762,-5.73,-16.01,2014-01-06T21:20:06Z
69311,2014-01-08,20:35:16,-5.728,-16.00761,-5.73,-16.01,2014-01-08T20:35:16Z
69311,2014-01-10,00:34:06,-5.728,-16.00758,-5.73,-16.01,2014-01-10T00:34:06Z
69311,2014-01-09,16:14:08,-5.52658,-15.54066,-5.73,-16.01,2014-01-09T16:14:08Z
69311,2014-01-06,12:10:35,-5.72773,-16.00762,-5.73,-16.01,2014-01-06T12:10:35Z
69311,2014-01-07,13:49:30,-5.72797,-16.00751,-5.73,-16.01,2014-01-07T13:49:30Z
69311,2014-01-09,07:46:12,-5.72795,-16.00758,-5.73,-16.01,2014-01-09T07:46:12Z
69311,2014-01-09,21:11:54,-5.72795,-16.00755,-5.73,-16.01,2014-01-09T21:11:54Z
69311,2014-01-06,14:10:54,-5.72802,-16.00757,-5.73,-16.01,2014-01-06T14:10:54Z
69311,2014-01-08,04:04:20,-5.72806,-16.00763,-5.73,-16.01,2014-01-08T04:04:20Z
69311,2014-01-08,13:31:30,-5.72787,-16.00757,-5.73,-16.01,2014-01-08T13:31:30Z
69311,2014-01-09,20:40:36,-5.72801,-16.00752,-5.73,-16.01,2014-01-09T20:40:36Z
69311,2014-01-06,12:51:09,-5.72812,-16.00739,-5.73,-16.01,2014-01-06T12:51:09Z
